gender,ethnicity,age,height,weight,hair_color,eye_color,country
1,1,62,1.49,107,2,1,1
0,1,56,2,81,0,5,1
0,1,36,1.79,84,6,5,1
0,1,41,2.02,72,0,2,1
0,0,50,1.57,53,4,0,1
1,1,41,1.82,69,4,5,1
0,2,19,1.65,84,4,3,1
1,1,70,1.57,59,5,6,1
1,2,31,1.74,69,2,2,1
1,0,31,1.9,96,6,0,1
0,2,29,1.9,94,3,2,1
0,2,25,1.6,110,2,4,1
0,1,47,1.73,75,4,0,1
0,2,43,1.8,52,0,5,1
0,1,68,1.76,78,0,2,1
0,1,62,2.03,102,2,6,1
1,1,49,1.79,81,1,0,1
0,0,51,2.04,109,6,6,1
0,1,36,1.98,78,6,4,1
1,1,62,1.69,58,2,3,1
0,2,59,1.54,52,5,2,1
1,2,28,1.79,85,0,2,1
0,2,34,1.77,98,6,6,1
1,2,21,1.62,83,0,2,1
0,0,42,2,64,1,2,1
0,0,58,1.74,95,2,1,1
1,1,43,1.63,108,6,6,1
1,2,74,1.63,80,1,3,1
0,2,69,1.59,53,4,5,1
1,1,29,1.86,93,0,1,1
0,2,52,1.68,52,0,0,1
0,1,57,1.64,103,3,1,1
0,1,68,1.51,82,5,0,1
0,0,27,1.65,70,5,6,1
1,0,40,1.74,88,4,4,1
1,1,54,1.48,74,2,3,1
0,2,44,1.49,105,4,0,1
0,2,39,1.76,81,2,6,1
0,1,65,1.9,69,6,6,1
1,2,53,1.83,100,0,2,1
1,2,44,1.86,110,1,4,1
1,2,48,1.8,74,1,1,1
1,2,29,1.95,108,3,2,1
0,0,36,1.94,82,3,1,1
1,0,55,1.45,86,1,3,1
1,0,68,1.73,106,5,3,1
0,1,73,1.99,74,3,1,1
0,0,43,1.9,90,0,6,1
1,2,30,1.75,83,2,6,1
0,0,44,1.89,92,2,4,1
1,1,63,1.93,96,0,1,1
0,1,51,1.69,97,4,5,1
1,0,46,1.96,85,1,5,1
1,0,69,1.45,86,5,5,1
0,0,31,1.77,82,6,4,1
0,0,45,1.53,102,6,6,1
0,2,65,1.88,71,4,2,1
1,1,42,1.58,59,6,1,1
0,2,37,1.92,91,0,6,1
1,0,73,1.97,76,0,4,1
0,2,23,1.66,105,6,1,1
0,2,31,2.05,68,0,0,1
0,1,44,1.65,65,1,5,1
1,2,31,1.84,78,6,0,1
0,1,32,1.79,96,3,4,1
1,0,45,2.03,86,6,3,1
0,2,28,1.83,90,0,6,1
1,2,43,1.69,110,0,2,1
1,1,20,1.5,87,3,0,1
0,2,25,1.89,86,6,4,1
1,2,69,1.94,74,3,0,1
1,2,21,1.76,95,0,2,1
1,1,53,1.46,79,4,2,1
1,0,62,1.58,72,4,1,1
0,0,44,1.73,72,0,6,1
0,2,21,1.85,99,3,2,1
1,2,25,1.74,58,1,1,1
1,2,67,1.75,93,6,3,1
0,1,59,2.03,85,0,0,1
1,2,55,1.59,109,0,3,1
1,1,57,1.91,59,3,5,1
1,2,31,1.95,76,0,4,1
1,2,35,1.55,53,0,1,1
0,1,59,1.74,96,4,3,1
0,0,59,1.96,103,4,1,1
1,0,74,1.82,95,0,4,1
1,2,57,1.65,99,3,0,1
1,0,52,1.53,75,4,2,1
1,1,54,1.79,95,0,0,1
1,1,59,1.9,80,4,3,1
0,2,63,1.9,51,6,1,1
0,0,55,1.88,104,1,6,1
0,1,54,1.98,82,5,5,1
0,0,59,1.75,78,4,3,1
1,0,57,1.65,54,6,5,1
0,0,34,1.77,66,0,2,1
1,2,57,1.58,74,4,0,1
1,1,28,1.97,94,5,4,1
1,0,43,1.93,86,5,3,1
1,1,68,1.58,69,6,2,1
1,0,55,1.89,87,2,4,1
1,2,42,1.68,92,1,5,1
0,1,74,1.49,63,4,0,1
1,1,70,1.64,73,5,3,1
1,2,45,1.86,86,3,5,1
1,2,41,1.62,84,0,3,1
0,0,35,1.72,65,4,3,1
0,0,20,1.68,69,2,3,1
1,1,70,2.04,98,0,1,1
1,1,57,1.84,97,2,0,1
1,1,45,1.5,77,6,0,1
0,2,46,1.88,110,2,4,1
1,2,50,1.67,91,3,6,1
1,2,49,1.56,76,5,0,1
1,2,28,1.68,56,6,5,1
0,1,56,1.68,98,2,3,1
1,1,69,1.49,55,5,6,1
0,0,69,1.53,88,2,0,1
0,2,71,1.78,84,2,0,1
1,1,33,1.89,83,4,3,1
0,2,69,1.52,59,4,3,1
0,0,42,1.53,82,5,3,1
1,2,32,1.46,78,3,2,1
1,0,38,1.68,54,1,6,1
0,1,57,1.69,109,1,3,1
1,0,23,1.62,58,1,3,1
1,2,42,1.75,66,3,6,1
0,0,43,1.6,57,4,4,1
1,1,36,1.87,64,2,3,1
1,2,32,1.76,51,4,6,1
0,1,64,1.86,50,4,4,1
1,0,60,2,79,5,4,1
1,2,27,1.65,76,1,3,1
1,2,37,1.53,70,2,3,1
0,0,60,1.99,77,5,3,1
1,0,22,2.01,105,0,6,1
1,2,22,1.95,83,1,0,1
0,2,44,1.89,70,2,5,1
1,1,35,1.74,53,2,1,1
0,2,38,1.89,88,1,0,1
0,0,70,1.49,96,2,2,1
0,2,36,1.46,100,6,2,1
1,1,39,1.77,91,0,3,1
1,0,62,1.64,109,0,6,1
1,0,58,2,108,5,0,1
0,2,51,1.6,84,6,2,1
0,1,30,1.74,51,4,6,1
0,0,23,1.87,88,3,5,1
0,0,61,1.77,55,3,1,1
0,0,36,1.54,60,5,0,1
1,2,32,1.6,106,1,0,1
0,2,54,1.96,77,4,3,1
0,2,70,1.78,75,0,0,1
0,2,24,1.55,81,6,6,1
0,1,24,1.55,69,4,5,1
0,2,54,1.98,82,5,0,1
0,1,65,1.53,108,6,3,1
0,2,48,1.95,59,2,4,1
1,0,66,1.67,59,2,6,1
1,0,73,1.83,83,3,6,1
1,0,64,1.59,62,5,5,1
0,2,40,2.02,102,3,5,1
0,0,66,1.84,63,6,6,1
1,1,60,1.6,69,0,3,1
0,2,69,1.73,87,5,2,1
0,1,70,1.62,79,0,3,1
1,0,43,1.7,81,5,2,1
1,0,46,1.6,91,6,4,1
1,0,53,1.62,96,3,5,1
1,0,38,1.9,67,4,0,1
1,0,67,2,70,5,1,1
0,0,39,1.63,59,4,2,1
1,1,41,2.02,94,3,2,1
0,1,42,1.72,73,2,2,1
1,1,56,1.82,97,2,1,1
0,2,43,2.02,100,1,3,1
0,1,25,1.95,82,5,6,1
0,1,58,1.85,97,1,3,1
1,0,29,1.5,106,0,1,1
1,2,30,2.05,60,0,5,1
1,1,41,1.88,80,0,2,1
0,1,73,1.75,110,3,5,1
1,2,36,1.99,101,0,2,1
0,2,27,1.63,70,4,3,1
1,0,63,1.62,61,5,0,1
0,2,35,1.49,69,6,0,1
1,1,57,1.99,74,6,6,1
0,1,49,1.58,59,2,3,1
1,2,56,1.62,65,3,6,1
1,2,42,1.6,75,4,6,1
0,2,42,1.79,83,6,5,1
1,2,54,2.03,86,3,1,1
1,0,70,1.59,88,6,2,1
0,2,56,2.03,95,2,5,1
1,2,45,1.57,88,2,3,1
0,0,72,1.65,52,0,1,1
0,2,31,2,92,4,3,1
0,2,71,1.98,77,5,0,1
0,0,49,1.75,91,5,5,1
1,2,66,1.7,77,5,6,1
0,1,69,1.55,69,6,0,1
1,1,45,1.76,60,4,4,1
0,2,64,1.7,106,6,0,1
0,0,74,1.61,51,3,4,1
1,2,43,1.8,57,2,6,1
1,2,56,1.92,90,4,6,1
1,2,73,1.54,108,4,6,1
0,0,48,1.64,95,2,2,1
1,1,48,1.55,82,0,4,1
0,0,41,2.03,97,0,1,1
1,1,65,1.89,89,4,0,1
1,1,23,2.03,109,3,3,1
1,0,20,1.48,99,3,4,1
1,0,63,1.76,84,5,3,1
0,0,38,1.68,78,1,5,1
1,0,37,1.61,104,4,4,1
1,2,49,1.62,68,4,6,1
0,1,52,1.65,100,2,5,1
1,0,34,1.56,102,1,3,1
1,0,41,1.59,76,5,0,1
0,1,25,2.04,89,0,2,1
1,1,46,1.88,50,3,1,1
0,2,68,1.87,68,1,6,1
0,1,41,2.05,75,2,6,1
1,0,34,1.99,64,1,4,1
0,1,49,1.46,93,6,5,1
1,2,42,1.73,103,2,2,1
0,2,21,1.52,79,3,1,1
0,2,69,1.99,87,1,1,1
1,1,40,1.69,110,6,2,1
0,0,60,1.8,62,1,0,1
1,0,49,1.66,64,1,1,1
1,0,53,1.66,82,0,1,1
0,0,67,1.61,109,1,6,1
1,2,68,1.77,77,0,1,1
1,2,34,2,71,6,4,1
0,0,45,1.62,55,1,5,1
1,2,31,1.5,107,5,2,1
0,1,74,1.95,53,0,2,1
1,1,69,1.77,76,0,4,1
0,0,34,1.5,76,2,3,1
0,1,72,1.52,65,1,3,1
1,1,38,1.63,56,2,3,1
1,2,51,1.82,70,0,3,1
1,2,72,1.48,57,4,6,1
0,0,43,1.68,93,5,3,1
1,0,24,1.5,74,1,4,1
0,1,53,1.99,105,3,2,1
0,2,59,1.99,103,6,5,1
0,0,53,1.87,100,0,3,1
1,0,46,1.45,89,1,3,1
0,0,54,1.77,60,4,0,1
0,0,62,1.7,72,2,0,1
1,1,24,1.77,84,1,6,1
0,2,39,1.88,74,5,2,1
1,2,46,1.52,83,5,5,1
1,1,35,1.7,100,6,4,1
1,1,67,2.01,84,6,3,1
0,1,41,1.92,103,6,1,1
1,0,25,1.47,78,1,6,1
1,1,69,1.94,58,0,2,1
1,2,73,1.62,66,2,1,1
0,1,69,1.86,89,1,3,1
0,2,62,2.03,71,5,4,1
0,2,64,1.86,80,1,2,1
0,0,71,1.56,101,0,0,1
1,0,69,1.86,83,2,2,1
1,0,70,1.85,103,0,3,1
0,2,33,1.64,55,2,2,1
0,2,45,1.98,50,1,3,1
0,2,37,1.5,79,2,3,1
1,2,56,1.74,96,1,0,1
0,2,70,1.89,103,1,3,1
0,2,61,1.89,79,3,3,1
0,0,52,1.47,91,4,0,1
1,2,34,1.86,93,3,0,1
1,2,20,1.92,64,5,1,1
1,1,25,1.97,81,4,6,1
1,1,41,1.7,81,1,3,1
1,2,40,1.93,108,1,4,1
0,0,54,1.7,66,4,2,1
1,0,55,1.56,56,0,2,1
0,2,48,1.88,89,2,3,1
1,1,51,1.84,58,5,1,1
1,0,60,1.85,51,4,5,1
0,1,35,1.45,83,1,5,1
1,2,60,1.63,53,6,4,1
1,0,24,1.52,104,3,2,1
0,0,22,1.78,66,0,4,1
1,2,34,1.94,81,0,4,1
0,2,57,1.88,69,6,4,1
0,2,26,1.7,90,1,2,1
0,2,68,1.85,50,5,2,1
1,0,72,1.98,61,2,1,1
1,1,64,1.46,64,4,4,1
1,2,31,1.54,58,1,5,1
0,2,63,1.58,91,5,0,1
0,2,62,1.63,109,0,3,1
1,1,66,1.78,69,5,2,1
1,2,42,1.6,107,2,6,1
1,1,31,1.81,62,3,1,1
0,2,65,1.62,70,1,0,1
1,1,60,1.77,54,4,4,1
1,2,63,1.64,61,1,5,1
1,0,67,1.97,70,3,2,1
0,0,36,1.93,70,6,2,1
0,0,41,1.63,96,2,5,1
1,1,57,1.9,60,6,2,1
1,1,56,2.02,107,3,0,1
0,1,25,1.8,96,1,2,1
1,2,70,1.61,83,6,6,1
1,2,50,1.65,81,5,0,1
0,2,43,1.9,73,3,3,1
1,1,39,2.01,87,1,4,1
1,0,42,1.96,53,0,0,1
1,1,39,1.54,77,0,1,1
0,1,28,1.5,81,1,2,1
1,0,33,1.91,68,3,0,1
0,1,54,1.91,98,1,0,1
0,2,51,1.75,72,5,6,1
0,2,45,1.66,84,2,1,1
1,2,59,1.7,56,0,6,1
1,1,57,1.57,74,1,6,1
0,1,32,1.99,58,5,5,1
1,0,71,1.79,62,0,1,1
1,2,33,2.01,56,1,0,1
1,0,54,1.45,85,3,3,1
0,1,55,1.66,57,2,2,1
0,2,30,1.92,71,0,3,1
1,1,34,1.73,60,0,1,1
1,1,25,1.99,91,6,0,1
1,1,42,1.63,105,2,1,1
0,1,21,1.49,89,6,6,1
0,0,25,1.87,103,2,3,1
0,2,42,1.92,98,0,1,1
0,2,33,1.52,80,6,2,1
0,2,20,1.95,71,1,2,1
0,0,51,1.91,103,3,5,1
0,1,64,1.92,71,3,4,1
1,1,28,1.69,55,2,1,1
0,1,47,1.66,94,0,6,1
0,0,58,1.78,54,4,4,1
1,1,50,1.75,59,1,2,1
1,0,28,1.84,98,2,3,1
1,2,69,1.78,78,6,1,1
1,2,19,1.94,81,0,4,1
0,0,32,1.89,101,5,0,1
0,0,69,1.47,88,6,6,1
1,1,51,1.91,74,2,6,1
0,2,73,1.78,64,0,0,1
0,2,37,1.98,58,6,6,1
1,0,66,1.64,61,0,4,1
1,0,25,1.61,93,1,3,1
1,2,35,1.6,81,4,4,1
0,1,39,1.97,97,1,3,1
1,1,50,2.04,81,3,3,1
1,1,36,1.95,92,4,6,1
1,1,22,1.56,97,2,5,1
0,0,69,2,64,1,0,1
1,2,29,1.6,66,5,0,1
1,2,40,1.69,93,5,0,1
1,0,24,1.81,68,3,2,1
1,0,61,1.91,67,3,3,1
0,1,60,1.48,60,3,6,1
0,2,41,1.98,75,0,3,1
1,1,37,1.8,81,5,4,1
1,0,60,1.59,74,2,1,1
0,2,59,2.05,73,1,5,1
0,2,48,1.59,81,5,3,1
0,2,66,1.82,99,4,2,1
1,0,27,1.9,100,2,3,1
0,2,33,2.04,53,3,0,1
0,2,42,1.5,100,2,5,1
1,0,45,1.52,88,5,6,1
0,2,66,2.05,77,3,3,1
1,0,64,1.8,71,6,6,1
0,1,32,1.91,72,5,6,1
1,0,36,1.85,90,4,1,1
0,0,31,1.76,100,5,0,1
0,0,58,1.74,57,3,0,1
0,2,62,1.68,57,6,5,1
1,2,25,1.98,97,1,4,1
1,1,34,2.03,67,5,0,1
1,1,57,2.04,102,5,5,1
1,1,74,1.98,87,4,4,1
0,0,71,1.69,102,1,4,1
1,2,56,1.66,74,5,1,1
1,2,50,1.54,66,1,1,1
0,0,22,1.77,90,5,4,1
0,2,73,1.95,57,2,1,1
1,0,35,1.69,88,6,2,1
1,2,71,1.52,61,4,5,1
0,2,47,1.77,80,2,3,1
1,0,43,1.48,65,4,6,1
0,1,53,1.68,78,0,0,1
1,0,50,1.92,64,3,5,1
1,1,20,2.04,72,4,6,1
0,0,29,1.78,58,6,1,1
0,0,73,1.52,90,5,1,1
0,1,47,1.53,65,2,3,1
1,1,28,1.92,54,4,4,1
1,2,44,1.82,79,1,5,1
0,1,26,1.7,81,0,3,1
0,2,58,1.61,94,0,0,1
1,1,45,1.68,54,5,1,1
1,1,53,1.96,61,5,6,1
0,2,48,1.63,78,4,1,1
0,1,72,1.84,90,1,4,1
1,1,70,1.86,57,6,3,1
0,1,27,1.76,78,5,0,1
0,1,54,1.82,107,6,6,1
1,2,66,1.84,95,0,5,1
0,0,72,1.83,82,5,1,1
0,2,36,1.87,71,1,3,1
1,0,65,1.71,93,6,2,1
0,2,28,1.85,101,0,2,1
1,2,24,1.68,91,2,6,1
1,0,63,1.57,88,5,2,1
0,0,43,1.6,86,6,6,1
0,0,57,2.05,90,6,0,1
0,1,57,1.46,53,4,4,1
1,0,53,2.03,75,3,5,1
0,2,39,1.76,75,1,6,1
1,1,71,1.74,51,4,2,1
0,2,63,1.5,53,2,0,1
0,0,40,1.71,73,3,6,1
0,1,57,1.64,76,3,1,1
1,1,55,1.54,100,0,0,1
1,2,68,1.6,109,0,4,1
1,0,35,1.95,57,6,3,1
0,0,41,1.79,102,5,0,1
0,1,26,1.86,66,4,4,1
0,2,41,1.71,57,6,1,1
0,1,68,1.9,85,1,5,1
0,1,23,1.82,108,4,1,1
1,2,29,2.04,79,3,3,1
1,2,22,1.74,76,1,2,1
1,1,24,1.9,66,4,3,1
0,0,64,1.76,88,5,0,1
0,2,73,1.96,60,3,0,1
1,1,27,2.03,84,6,4,1
0,0,58,1.54,61,3,3,1
0,0,22,1.97,81,4,2,1
0,1,24,1.56,99,3,3,1
1,1,70,1.69,53,5,1,1
0,1,22,1.56,74,2,5,1
1,1,33,2.02,86,5,1,1
0,0,54,2.01,56,0,0,1
0,2,68,1.45,102,4,2,1
1,2,52,1.94,98,0,6,1
1,0,60,1.48,81,5,5,1
1,2,72,1.68,54,4,5,1
0,0,66,1.9,72,3,0,1
0,1,27,1.82,58,5,0,1
0,0,72,1.7,67,0,3,1
0,1,73,1.76,64,2,6,1
1,1,22,1.99,102,0,5,1
0,2,52,1.71,71,3,1,1
1,1,50,1.66,70,5,4,1
1,0,53,1.96,80,2,4,1
1,1,71,1.92,64,2,3,1
1,2,59,1.75,91,0,5,1
0,0,27,1.47,106,4,1,1
1,0,52,1.57,66,0,4,1
1,1,56,2,93,4,6,1
0,0,47,1.8,57,3,3,1
1,1,19,1.59,91,3,5,1
0,0,50,1.58,50,1,2,1
0,2,61,1.75,82,6,3,1
0,1,47,1.94,84,1,0,1
0,0,27,2.01,98,2,1,1
1,2,26,1.94,58,1,4,1
1,1,44,1.88,109,1,4,1
1,1,72,1.77,82,0,4,1
1,2,53,1.54,58,3,5,1
0,2,73,1.94,71,1,4,1
1,2,47,1.79,57,4,5,1
0,2,34,1.76,103,2,2,1
1,1,53,1.66,82,3,3,1
1,0,21,1.66,72,4,0,1
1,2,33,1.96,57,0,3,1
0,1,38,1.96,62,2,5,1
0,0,32,1.8,84,2,1,1
0,0,25,1.98,57,1,1,1
1,1,57,2,57,6,6,1
0,2,53,1.53,54,2,4,1
0,2,37,1.98,70,5,1,1
0,0,34,1.99,66,4,5,1
0,2,54,1.75,85,4,2,1
0,2,37,1.66,66,4,2,1
1,2,20,1.86,64,2,4,1
0,1,32,1.48,59,2,6,1
0,0,42,1.78,74,2,5,1
0,1,71,1.73,100,2,6,1
0,0,37,1.87,91,1,3,1
1,0,27,1.74,74,2,1,1
0,2,44,1.64,73,6,3,1
0,0,23,1.47,59,4,1,1
1,2,57,1.84,110,3,6,1
0,1,22,2.01,94,1,0,1
1,1,66,1.96,69,5,3,1
1,0,41,1.62,71,0,1,1
1,0,58,1.54,78,5,4,1
1,1,61,1.72,73,4,0,1
0,0,54,2.04,77,6,0,1
1,1,50,1.69,109,3,5,1
0,1,69,1.69,76,0,1,1
0,2,53,1.51,85,1,3,1
0,1,22,1.79,94,3,4,1
1,2,20,2.05,109,4,3,1
0,0,44,1.6,87,1,2,1
1,2,53,1.68,75,1,0,1
0,1,69,1.69,74,0,5,1
0,1,70,1.62,57,1,6,1
0,0,19,1.8,88,4,5,1
1,1,48,1.72,85,2,0,1
0,0,44,1.53,52,3,0,1
1,2,62,1.92,58,1,0,1
0,2,70,1.45,94,0,0,1
1,1,49,1.89,86,4,2,1
1,2,31,1.76,101,4,5,1
0,0,60,1.65,75,1,6,1
0,1,44,1.9,92,6,0,1
0,2,58,1.56,58,2,4,1
0,0,22,1.87,88,2,3,1
0,1,20,1.82,110,1,1,1
1,0,30,1.94,89,2,1,1
1,1,52,1.59,72,5,6,1
0,2,31,1.6,91,2,3,1
0,0,53,1.55,70,4,6,1
0,1,68,2.05,73,5,4,1
1,1,72,1.59,68,0,1,1
1,2,25,2.03,79,3,2,1
1,0,35,2.05,56,4,0,1
0,2,52,1.78,79,1,3,1
0,0,19,1.5,76,0,2,1
1,1,27,1.6,81,3,2,1
1,1,27,1.77,80,3,6,1
0,2,23,1.65,62,6,5,1
1,2,21,1.51,84,5,5,1
0,2,54,1.83,100,3,2,1
0,2,25,1.55,79,6,3,1
1,2,64,1.65,99,5,5,1
0,0,50,1.5,97,3,2,1
1,2,25,1.73,90,1,6,1
0,1,34,1.8,101,2,6,1
0,0,55,1.54,79,0,6,1
1,0,70,1.67,67,3,4,1
0,1,48,1.9,75,6,6,1
1,1,38,1.46,108,6,0,1
0,2,49,1.91,54,5,4,1
1,0,61,1.61,74,2,3,1
1,2,74,1.79,99,1,4,1
1,0,34,2.02,105,1,4,1
1,0,71,1.49,101,0,2,1
0,0,34,2,100,3,1,1
0,0,42,1.66,79,6,2,1
1,2,61,1.49,109,3,2,1
0,1,24,1.45,79,2,0,1
1,1,37,1.9,92,4,6,1
1,1,30,2,79,2,6,1
1,1,32,1.93,81,3,1,1
0,0,52,1.46,93,2,5,1
0,0,47,1.5,69,2,1,1
0,1,46,1.63,86,1,0,1
1,0,32,1.85,94,4,3,1
0,1,69,1.45,95,5,4,1
1,1,65,1.98,95,3,4,1
0,1,55,1.87,105,2,0,1
1,0,48,1.84,74,1,2,1
0,0,58,1.67,90,3,2,1
1,0,72,1.73,68,0,2,1
1,2,62,1.68,50,6,1,1
0,0,54,1.52,89,1,5,1
1,0,37,1.71,64,1,1,1
1,2,57,1.55,88,2,0,1
1,0,57,1.67,107,5,2,1
1,1,63,1.65,81,1,0,1
1,2,29,1.62,60,5,1,1
1,2,26,1.46,79,5,2,1
0,1,68,1.67,108,3,0,1
0,1,21,1.94,63,2,0,1
0,0,20,1.94,102,2,1,1
0,1,55,1.52,91,0,0,1
1,2,57,1.85,87,2,4,1
1,2,45,2.01,53,6,1,1
1,0,43,1.48,64,5,5,1
0,1,62,1.59,104,2,6,1
0,2,51,1.99,80,2,5,1
0,1,30,1.52,58,5,5,1
0,1,53,1.81,103,5,0,1
1,2,59,1.76,77,5,4,1
1,1,65,1.66,59,6,6,1
0,0,68,1.82,78,1,0,1
0,1,42,1.56,98,2,6,1
0,0,24,1.57,104,1,1,1
1,0,55,1.69,77,1,3,1
0,1,48,1.62,85,0,3,1
1,1,41,1.61,58,6,6,1
1,1,59,1.47,100,5,2,1
1,2,31,1.49,102,5,5,1
0,2,37,2,67,2,5,1
0,2,65,1.85,73,5,3,1
0,2,31,1.86,77,5,6,1
0,1,46,1.54,67,4,6,1
0,1,65,1.97,98,6,3,1
0,0,71,1.55,67,5,5,1
1,2,24,1.45,61,1,1,1
0,0,20,1.5,68,0,4,1
0,1,69,1.48,58,4,6,1
0,1,51,1.61,83,0,6,1
1,1,30,1.5,110,0,1,1
0,1,67,1.89,75,4,4,1
0,1,21,1.96,91,4,5,1
1,2,52,1.81,99,3,5,1
0,0,25,1.58,103,2,5,1
1,2,31,1.53,64,0,5,1
1,2,20,1.79,78,3,2,1
1,2,25,1.6,101,5,1,1
1,1,64,1.64,51,1,5,1
0,2,43,1.56,56,3,3,1
1,2,59,1.56,110,5,3,1
0,1,39,1.76,94,6,0,1
1,0,35,2.04,102,6,5,1
0,1,58,1.74,71,2,0,1
0,2,55,1.45,104,0,4,1
0,1,42,1.76,71,4,4,1
1,2,71,1.64,97,0,3,1
0,1,53,1.66,100,4,6,1
1,2,25,1.88,79,1,0,1
1,2,56,1.54,106,6,5,1
0,1,47,2.02,80,3,6,1
0,1,35,1.45,71,3,5,1
0,2,27,1.77,62,5,4,1
1,1,60,2.05,65,4,0,1
0,0,40,1.67,63,3,1,1
1,1,44,1.78,53,3,0,1
0,0,62,1.5,87,0,5,1
0,1,71,1.76,80,2,3,1
0,0,29,1.93,64,5,4,1
0,2,63,1.7,64,3,1,1
1,0,51,1.9,109,5,5,1
0,2,57,1.98,88,2,2,1
1,1,31,1.56,59,4,4,1
1,0,68,1.45,52,6,3,1
0,1,32,1.46,88,0,0,1
0,0,40,2.01,78,5,1,1
0,2,42,1.69,57,0,4,1
1,2,36,1.91,66,1,2,1
1,2,64,1.98,88,6,1,1
1,1,29,1.83,76,2,1,1
1,1,25,2.02,65,2,3,1
1,2,35,1.62,72,6,6,1
0,0,52,1.96,73,0,1,1
0,0,51,1.68,103,0,0,1
1,0,60,1.97,53,6,6,1
1,0,33,1.88,54,5,5,1
1,0,26,2.02,100,4,1,1
0,1,58,1.65,65,0,6,1
0,2,69,1.93,110,3,3,1
0,2,57,2.05,77,2,1,1
0,0,22,1.75,90,5,2,1
1,1,23,2.05,52,6,3,1
0,1,42,1.84,84,2,4,1
1,2,58,1.77,95,2,1,1
0,1,43,1.72,55,5,2,1
0,1,46,1.82,68,3,6,1
0,2,38,1.62,55,2,1,1
0,0,23,1.99,110,3,2,1
1,2,33,1.69,66,6,4,1
0,1,50,1.92,82,4,4,1
1,1,33,1.51,83,4,1,1
0,1,72,1.64,58,2,3,1
1,2,68,2,110,2,3,1
1,0,74,1.98,68,3,6,1
0,1,50,1.46,106,6,1,1
0,2,42,1.55,84,2,5,1
0,1,29,1.75,101,3,6,1
0,1,72,1.55,66,4,0,1
1,2,37,1.75,110,4,0,1
1,1,34,1.71,92,2,0,1
0,0,56,1.58,109,3,5,1
1,1,43,1.83,81,2,2,1
1,2,20,1.93,56,3,1,1
0,0,70,1.82,50,0,0,1
0,2,69,1.59,52,2,2,2
0,1,29,1.99,70,1,2,2
0,1,22,1.89,75,4,3,2
1,1,20,1.8,101,1,5,2
1,2,72,1.9,77,0,4,2
0,1,25,1.66,72,1,2,2
0,0,66,1.67,76,5,1,2
1,0,62,1.84,87,0,6,2
1,0,39,2.05,89,3,4,2
0,2,22,1.67,65,0,4,2
0,0,55,1.45,103,0,3,2
0,0,39,1.81,106,3,0,2
1,2,30,1.78,54,2,2,2
0,2,31,1.59,69,1,5,2
1,2,21,1.77,101,3,6,2
0,2,57,1.7,69,5,0,2
0,2,35,1.56,101,3,5,2
0,1,61,1.93,55,4,0,2
0,0,42,1.55,64,2,4,2
0,2,58,1.78,78,3,1,2
1,1,61,1.86,73,0,2,2
0,1,47,1.5,88,6,0,2
0,0,40,1.55,110,2,6,2
0,1,33,1.57,86,0,1,2
1,1,50,2.04,66,1,2,2
1,2,52,1.84,64,6,4,2
0,0,72,1.85,58,6,4,2
1,1,61,1.76,109,2,5,2
1,1,49,1.64,75,3,2,2
1,0,33,1.85,77,4,3,2
1,0,42,1.83,107,5,2,2
0,0,26,1.76,94,3,2,2
1,2,72,1.7,89,3,5,2
1,2,39,1.75,64,6,5,2
0,1,37,1.67,56,0,3,2
1,0,55,1.63,106,0,3,2
1,0,64,1.86,108,5,0,2
0,0,65,1.73,107,1,0,2
0,0,48,1.49,69,5,3,2
0,2,21,1.67,62,3,0,2
0,0,42,1.82,83,2,4,2
0,2,71,1.63,58,1,4,2
0,0,44,1.79,89,4,6,2
1,1,72,1.77,103,5,3,2
0,0,69,2.05,66,4,2,2
1,2,63,2.04,52,3,2,2
0,2,55,1.84,55,4,0,2
1,1,40,1.9,84,4,4,2
0,1,36,1.97,101,1,5,2
0,0,73,1.97,70,2,6,2
1,0,48,2.03,74,2,4,2
1,2,68,1.98,105,1,2,2
1,1,40,1.45,109,3,5,2
0,0,70,1.81,101,3,1,2
1,0,43,1.6,101,1,0,2
1,2,69,1.71,97,5,3,2
0,2,61,1.81,57,4,3,2
0,0,63,1.51,53,2,4,2
1,2,32,1.92,105,3,5,2
1,2,71,1.55,108,6,4,2
0,2,49,1.87,94,2,0,2
1,0,33,1.93,75,6,0,2
0,0,73,1.82,82,0,0,2
1,1,20,1.62,73,5,6,2
0,0,38,1.68,82,0,1,2
1,2,52,1.69,65,0,5,2
1,1,34,1.85,67,5,5,2
0,2,21,1.58,59,5,1,2
0,1,23,1.61,51,3,4,2
1,0,27,1.48,58,4,2,2
0,2,29,1.98,88,3,0,2
1,0,23,1.93,92,4,0,2
0,0,63,1.45,76,3,4,2
0,2,57,1.71,80,1,5,2
1,1,25,1.52,99,0,5,2
1,2,65,2.02,110,5,2,2
0,2,60,2.03,109,4,0,2
0,0,40,1.56,73,0,0,2
1,0,44,1.8,50,1,2,2
1,0,73,1.86,76,5,3,2
1,0,59,1.67,63,3,6,2
0,0,41,1.65,87,5,6,2
0,1,54,1.9,54,2,3,2
1,2,46,1.64,54,3,1,2
0,1,50,1.67,66,0,2,2
0,2,42,1.52,66,4,2,2
0,2,67,2.04,77,3,5,2
0,2,66,1.73,53,4,5,2
0,2,40,1.69,97,2,4,2
1,0,68,1.86,70,2,4,2
1,1,60,2.05,68,1,1,2
0,0,51,1.61,73,5,1,2
