gender,ethnicity,age,height,weight,hair_color,eye_color,country
0,1,59,1.67,52,4,5,60
1,1,60,1.55,70,6,4,61
1,0,60,1.58,74,3,2,55
1,2,24,1.51,76,5,3,8
0,1,33,1.7,62,4,3,10
1,0,59,1.67,81,5,3,40
1,0,22,1.95,72,3,0,15
1,2,51,1.47,59,6,4,60
1,2,69,2,74,1,4,51
1,0,31,1.92,89,6,1,50
0,2,45,1.48,99,5,3,59
0,2,26,1.7,73,0,1,41
1,1,30,2.01,77,4,6,46
0,2,72,1.79,86,5,2,35
0,1,40,1.46,98,2,5,54
0,0,58,1.65,65,1,5,37
0,1,34,1.98,70,2,4,18
0,0,44,2.02,95,5,6,59
1,0,43,1.93,86,1,6,20
1,2,41,1.74,64,4,3,65
1,1,62,1.86,68,3,6,0
0,0,58,1.98,105,5,5,58
0,0,51,1.64,89,1,0,53
1,2,69,1.45,55,5,6,50
1,1,21,1.76,53,1,6,14
1,0,31,1.85,83,2,4,45
0,1,58,1.99,80,1,2,2
1,2,64,1.69,55,6,1,39
1,2,65,1.55,106,4,4,20
0,1,49,1.94,62,2,6,0
0,2,23,1.59,55,2,1,20
0,2,26,1.46,87,1,4,40
1,1,29,1.48,75,4,6,18
0,1,73,2.01,67,4,5,51
1,1,23,1.88,109,5,0,45
1,0,61,1.88,58,6,0,13
1,2,44,1.46,100,6,5,45
0,1,64,1.99,92,3,3,16
0,0,40,1.73,79,6,1,27
1,0,20,1.79,75,1,6,52
1,0,27,1.6,67,2,6,67
1,0,46,1.57,84,0,5,54
0,0,49,1.55,107,5,0,61
1,1,55,1.67,90,6,1,53
1,0,34,1.55,80,0,0,20
1,0,35,2,74,5,4,56
0,1,36,1.79,52,0,1,24
0,2,55,2.05,110,6,1,49
0,2,30,1.96,69,6,1,35
1,1,65,1.5,76,1,1,36
0,1,35,1.97,69,3,5,59
0,1,38,1.68,104,5,6,51
1,2,73,1.74,109,5,2,59
0,0,28,1.89,108,3,4,67
0,0,45,1.47,79,2,1,56
0,2,67,1.94,94,5,5,67
1,0,42,1.61,98,4,3,48
1,0,42,1.65,75,6,4,46
0,1,24,1.67,83,1,0,65
0,1,21,1.51,62,0,6,29
1,0,49,1.55,51,2,2,49
0,2,36,1.65,87,0,1,15
0,0,48,1.68,75,6,5,52
0,0,65,1.93,85,4,5,2
1,0,23,1.54,66,6,1,54
0,0,66,2,80,2,5,2
0,1,71,1.99,91,4,1,23
0,0,54,1.85,99,5,0,3
1,1,58,1.62,96,5,6,34
0,1,29,1.85,91,1,4,25
1,0,59,1.64,96,2,4,60
0,1,47,1.82,98,0,2,23
0,1,46,1.86,71,6,4,7
1,1,65,1.8,62,1,2,44
1,0,60,1.83,85,2,1,8
0,2,19,1.93,65,1,6,51
1,2,63,1.67,98,1,6,3
1,0,64,2.04,87,6,2,16
0,1,70,1.84,77,4,6,13
1,0,43,2.03,99,2,3,13
0,1,65,1.76,53,4,3,54
0,2,24,1.69,78,1,4,38
1,1,32,1.97,54,2,1,33
1,2,46,1.45,61,2,2,18
1,2,26,1.54,79,0,2,44
0,1,38,1.82,74,3,2,19
0,1,46,1.64,98,4,5,57
0,1,30,1.89,66,0,5,5
1,1,19,1.58,87,3,4,8
1,0,63,1.58,57,3,1,55
0,1,24,1.8,54,0,0,68
0,2,70,1.76,71,2,1,38
1,1,38,1.92,95,6,5,55
1,1,40,1.86,73,1,0,8
1,2,34,1.89,101,1,2,20
0,1,66,1.83,100,1,6,9
0,1,20,1.6,58,0,5,38
0,2,59,2,71,4,1,5
0,2,43,1.86,79,0,1,65
1,1,26,1.73,61,6,1,58
0,1,42,1.72,67,6,5,13
0,2,26,1.74,57,4,3,25
0,2,37,2,107,6,0,48
0,1,54,1.73,50,2,4,66
1,0,59,1.79,80,5,2,64
1,2,21,1.76,95,0,2,1
1,1,53,1.46,79,4,2,1
0,0,60,1.92,100,3,2,2
0,1,68,1.63,74,0,3,50
1,0,62,1.58,72,4,1,1
1,1,30,1.96,78,4,0,53
0,0,22,1.88,108,4,0,59
0,0,44,1.73,72,0,6,1
0,1,68,1.89,79,3,5,54
1,0,60,1.62,87,4,1,0
0,2,43,2,68,1,4,9
0,1,65,1.62,62,0,6,12
1,0,59,1.97,106,2,1,58
0,1,32,1.55,57,2,1,0
1,0,70,2,100,4,2,25
0,1,68,1.87,70,1,4,60
1,2,26,1.77,76,0,2,51
1,2,49,1.92,104,5,6,22
1,1,25,1.91,86,4,4,27
1,0,54,1.66,78,1,6,43
1,2,60,1.75,92,6,0,54
1,0,23,1.58,84,6,3,27
0,0,59,1.74,99,3,0,7
0,2,74,1.66,87,1,1,56
1,1,36,1.83,52,3,4,4
0,1,39,1.95,51,0,2,9
0,2,23,1.98,74,5,4,14
1,2,34,1.6,69,2,6,32
1,2,34,1.79,99,3,6,18
0,2,59,1.52,66,5,2,17
1,2,74,1.94,85,3,6,62
1,1,23,1.88,90,4,0,18
0,2,60,1.63,90,5,4,20
0,2,48,1.99,82,5,6,64
0,1,56,1.89,66,5,0,17
1,2,34,1.6,73,0,0,64
0,1,59,1.95,109,1,0,40
1,0,39,1.75,101,4,2,35
0,1,51,1.88,96,5,2,58
0,0,28,1.87,88,5,5,43
1,2,56,1.55,97,1,4,57
0,1,63,1.58,97,2,5,49
1,0,69,1.87,75,6,3,10
0,0,50,1.74,73,0,5,59
1,0,23,1.78,73,6,5,23
0,0,30,1.75,89,2,5,20
0,1,28,1.74,105,5,1,62
0,1,50,1.92,79,6,1,11
1,1,37,1.85,79,2,5,20
0,1,35,1.89,98,5,4,58
0,0,36,2.02,95,0,4,39
0,0,22,1.87,83,6,4,40
1,1,41,1.77,83,3,3,37
0,0,53,1.96,68,5,6,57
0,2,70,1.81,92,3,1,2
0,1,61,1.82,94,1,3,39
1,1,51,1.53,101,5,6,68
1,2,59,1.46,60,2,5,62
1,1,51,2.04,81,6,4,19
1,0,48,1.58,104,4,1,6
0,1,47,1.56,91,2,6,11
1,1,40,1.57,93,1,2,33
1,0,61,1.81,59,0,4,11
0,0,33,1.75,70,6,4,67
1,0,63,1.64,93,2,4,66
0,1,70,1.5,71,1,2,66
0,2,21,1.85,99,3,2,1
1,0,65,1.75,77,3,0,9
1,0,35,2.05,66,0,3,0
0,2,58,1.52,61,4,6,12
1,1,40,1.95,56,2,5,26
0,1,36,1.45,85,4,3,31
1,1,48,1.59,83,0,6,37
1,2,22,1.62,74,3,5,39
1,2,41,1.51,91,1,3,16
1,2,53,1.85,85,0,2,63
0,1,55,1.61,50,2,6,44
0,1,35,1.92,95,5,5,31
0,0,57,2.04,85,4,4,19
0,0,37,1.59,80,4,5,2
0,1,28,1.6,77,4,5,22
1,0,71,1.94,83,3,5,50
0,2,50,1.62,60,4,1,62
1,0,69,1.46,62,3,3,59
0,2,70,1.69,103,4,1,31
0,1,52,1.84,97,0,5,32
1,2,25,1.74,58,1,1,1
0,2,61,1.6,82,4,5,51
0,2,30,1.97,51,5,4,34
0,2,47,1.87,50,0,1,44
0,1,32,1.99,83,1,0,47
0,1,58,1.64,54,3,2,57
1,1,64,2.03,106,0,6,68
1,1,51,1.89,72,5,0,52
0,2,70,1.82,62,6,5,51
1,0,64,1.63,62,3,5,35
0,1,51,1.68,109,1,6,45
1,2,41,1.81,73,6,3,67
1,0,50,1.87,89,1,0,15
1,0,50,1.92,67,1,2,34
0,0,26,1.46,74,1,3,32
0,0,29,1.75,109,2,6,5
0,1,71,1.67,68,2,6,59
0,2,34,1.78,92,0,6,49
0,0,72,1.56,83,3,6,27
1,2,72,1.63,60,5,3,65
1,2,67,1.75,93,6,3,1
0,0,64,1.78,63,3,1,31
0,1,51,1.46,54,1,1,5
0,2,22,1.89,67,1,4,63
0,2,59,1.53,85,0,6,59
1,2,36,1.45,76,2,5,39
0,1,55,1.5,87,0,1,39
1,1,57,1.56,64,5,6,22
0,1,36,1.64,102,5,1,41
1,1,48,1.94,65,5,2,60
0,1,55,1.69,56,4,5,14
1,1,48,1.91,84,1,6,56
0,1,62,1.74,93,5,3,59
1,1,31,1.58,68,1,5,67
0,2,62,1.64,97,2,3,54
1,1,41,2.05,109,5,4,32
0,0,63,1.47,82,1,2,15
1,2,36,1.61,101,2,1,29
1,0,64,1.63,71,4,2,36
0,1,64,1.93,72,3,5,38
1,0,71,1.48,65,2,2,14
0,0,66,1.52,84,5,6,65
0,0,42,1.51,72,1,6,56
1,0,50,1.94,95,4,4,19
1,2,26,1.98,110,2,1,14
1,2,29,1.56,74,6,2,60
1,0,40,1.62,87,0,3,54
1,0,30,1.85,106,0,6,49
1,2,43,1.77,100,0,1,32
0,2,40,1.95,67,4,3,29
1,2,41,1.59,88,6,2,66
1,0,73,1.45,68,4,6,4
0,2,52,2.05,98,1,4,36
0,2,61,1.75,79,5,3,67
0,2,38,1.69,77,1,3,38
0,2,42,1.61,90,6,3,16
0,0,23,1.74,83,2,4,67
0,1,51,1.93,59,4,3,53
1,1,40,1.87,107,2,5,14
1,0,39,1.72,105,4,1,28
0,1,72,1.88,50,3,3,0
1,2,32,1.76,88,4,6,5
1,0,69,1.79,101,2,5,42
1,0,45,1.72,109,3,3,67
1,2,57,2.03,83,6,6,64
0,1,63,1.83,64,4,5,44
1,1,45,1.98,88,3,5,16
0,1,46,1.95,71,5,5,56
1,1,52,1.85,56,0,6,68
1,0,35,1.84,82,3,6,25
1,2,36,1.88,66,6,0,21
1,0,62,1.71,86,2,5,11
1,2,55,1.93,83,2,5,54
1,0,56,1.47,106,0,1,68
0,0,64,2.01,54,1,3,68
0,0,64,1.72,92,5,6,60
1,0,71,1.72,60,6,4,51
1,0,67,1.68,65,6,2,34
1,0,66,1.63,98,5,5,66
1,2,34,1.85,53,1,5,42
0,1,59,1.56,91,4,6,18
1,1,67,1.8,58,6,4,44
1,1,33,1.93,105,4,5,37
0,1,53,1.45,62,4,5,4
0,2,20,1.99,78,6,6,63
0,0,43,1.7,76,1,6,61
0,1,35,1.69,52,2,5,17
0,0,33,1.59,86,1,5,10
0,0,69,1.46,69,3,5,62
1,1,59,1.76,71,0,4,25
0,2,23,1.87,96,0,5,3
0,1,46,1.64,71,3,1,42
1,2,52,1.46,110,2,2,6
1,2,25,1.88,88,4,1,55
1,1,68,1.69,101,6,6,49
0,1,72,1.93,102,4,0,28
0,2,69,1.5,63,0,2,9
1,1,40,1.73,96,3,2,22
1,1,54,2.05,50,4,6,59
1,2,52,1.59,74,5,6,33
1,1,26,2,79,0,3,23
0,1,34,1.88,108,6,0,40
0,1,29,1.62,76,0,3,61
1,1,23,1.87,100,4,6,35
0,1,30,1.58,65,3,1,13
1,0,66,1.87,105,4,4,63
0,1,63,2.02,108,0,1,43
1,1,30,1.68,88,5,5,25
1,0,20,1.96,77,1,3,52
0,2,24,1.94,108,2,4,4
1,0,35,1.59,66,2,4,28
1,0,21,1.97,79,5,0,68
0,1,67,2.05,95,3,0,43
1,1,19,1.95,100,6,2,27
1,0,23,1.91,82,1,0,16
0,0,22,1.57,93,1,0,0
1,1,65,1.47,68,6,4,65
0,2,56,1.82,105,5,2,39
1,0,51,1.84,65,6,3,13
1,1,66,1.92,55,3,6,31
1,0,58,1.7,96,6,1,63
1,0,52,1.91,69,5,3,20
0,1,34,1.94,101,6,3,17
0,0,23,1.71,91,2,3,24
1,1,54,1.95,98,1,4,13
1,2,53,1.56,96,2,2,42
1,0,45,1.45,81,1,1,52
0,1,40,1.46,90,4,2,32
1,2,27,1.74,93,1,4,27
0,1,66,1.52,91,2,3,47
1,1,50,1.85,104,0,1,56
0,2,23,2.02,71,4,4,42
1,0,27,1.79,88,0,3,68
1,1,19,1.99,108,5,3,20
1,1,21,1.81,89,3,4,32
0,2,50,1.51,93,3,1,57
0,1,70,1.77,83,0,1,58
0,0,21,1.59,85,2,3,59
1,1,71,1.99,67,3,0,18
0,0,40,1.76,54,1,6,23
1,2,22,1.58,70,5,6,40
0,0,43,1.99,83,2,4,18
0,0,40,1.72,90,1,0,42
0,1,74,1.67,73,4,3,52
0,1,40,1.6,100,4,4,68
1,0,39,1.57,80,0,1,16
0,1,59,2.03,85,0,0,1
0,2,49,1.8,96,3,6,50
1,0,44,1.71,71,6,4,51
0,1,54,1.45,100,2,0,5
0,0,70,1.65,64,1,3,9
0,2,54,1.91,96,2,2,42
1,2,35,1.65,93,6,1,14
1,0,43,1.84,110,4,4,38
0,0,64,1.57,53,3,0,10
1,2,32,1.61,97,3,4,24
1,2,21,1.77,58,0,3,23
0,2,59,1.9,99,5,1,5
0,2,52,1.98,87,2,0,5
0,1,69,1.9,78,6,2,13
0,2,37,1.93,86,1,0,64
1,2,56,1.77,52,2,3,40
1,1,62,1.64,88,0,1,5
0,1,37,1.94,102,4,0,50
0,0,28,1.91,106,5,1,49
1,0,27,1.87,53,5,6,65
0,2,70,1.94,82,2,2,26
1,0,33,1.82,72,4,0,27
0,0,63,2.01,52,3,2,63
0,0,55,1.7,100,1,5,40
1,1,61,1.59,84,1,2,64
0,0,40,1.92,79,1,2,7
0,0,29,1.48,78,2,3,51
1,1,33,1.97,58,5,0,0
0,1,57,1.66,62,6,1,63
1,2,56,1.49,72,1,0,7
0,2,61,1.81,66,3,3,7
1,1,25,1.87,52,1,5,50
0,1,24,1.84,96,2,1,9
0,1,61,1.68,64,6,4,27
0,0,31,1.99,50,4,2,17
1,2,41,1.46,108,0,0,15
0,2,46,1.75,89,6,3,66
0,0,72,1.78,56,4,0,56
1,0,56,1.6,65,0,0,14
0,2,38,1.71,89,0,0,19
1,2,22,1.85,100,5,1,55
0,1,38,1.94,90,6,0,13
0,2,40,1.54,105,4,1,21
0,0,21,1.56,91,4,1,60
0,2,50,1.8,73,6,6,19
1,1,36,1.56,94,2,0,51
1,1,29,1.7,93,5,5,62
1,2,67,1.45,87,5,6,40
1,0,32,1.82,65,2,3,64
0,1,53,1.91,73,0,5,39
0,2,42,1.59,83,3,0,52
1,2,50,2.01,52,0,6,5
1,0,34,1.99,64,6,4,24
1,1,52,2,71,6,4,61
0,0,38,1.66,51,1,1,5
1,0,55,1.49,52,6,2,57
1,1,51,2.02,57,6,4,36
0,1,34,1.51,98,6,2,11
1,2,38,1.62,101,2,6,12
1,2,22,1.67,85,4,0,2
0,1,26,1.61,78,5,6,61
1,1,41,1.87,66,0,5,66
1,2,44,1.97,91,1,3,40
0,2,60,1.56,93,5,4,11
0,2,21,1.86,56,5,1,53
1,2,64,1.64,83,2,6,33
0,1,25,1.97,98,4,2,37
1,1,59,2.05,52,1,6,41
0,1,24,1.45,80,1,0,39
0,0,24,1.86,50,6,3,44
0,2,27,1.7,73,6,3,60
1,2,34,1.55,62,5,1,2
0,2,35,1.82,69,6,5,31
1,0,21,1.63,71,4,5,65
0,2,68,1.7,90,2,2,40
1,0,35,1.58,87,6,6,20
0,0,65,1.77,95,1,0,9
0,1,46,1.95,93,5,6,38
1,2,67,1.99,59,6,0,32
1,0,47,1.83,87,2,1,34
1,1,31,1.73,103,2,3,6
0,1,50,1.69,78,3,3,54
1,0,72,1.88,54,6,1,16
1,1,24,1.71,58,3,6,2
0,2,34,1.72,71,4,5,49
0,0,31,1.88,50,6,2,18
0,1,52,1.59,89,4,0,43
1,0,38,1.68,91,6,3,43
0,0,55,1.85,100,3,0,40
0,2,28,1.8,85,4,6,17
0,1,39,1.63,62,6,2,13
1,2,38,1.59,107,0,5,26
1,2,57,1.99,51,0,1,39
1,1,61,2.03,65,4,1,58
0,1,46,2.04,102,0,1,9
0,2,36,1.92,94,0,6,52
1,1,56,1.49,67,6,6,56
0,0,20,1.49,74,6,2,42
0,2,29,1.79,59,1,2,30
1,2,50,1.66,69,4,6,13
0,0,23,1.67,82,1,3,27
0,1,63,1.97,57,5,2,58
0,1,64,1.97,91,3,1,53
1,0,38,1.96,76,4,1,38
1,1,43,1.7,98,1,4,65
0,0,27,1.52,52,1,5,67
1,0,24,1.9,72,4,4,26
1,0,25,1.95,79,3,4,20
1,0,45,1.86,79,2,1,33
1,1,20,1.6,97,0,3,28
1,2,55,1.91,94,3,3,61
1,0,45,1.69,54,6,2,25
1,1,42,1.45,85,6,3,8
1,2,38,1.48,104,3,4,26
1,1,30,1.88,105,2,0,51
0,0,24,2.04,52,5,2,36
1,1,40,1.59,54,6,5,42
0,0,26,1.83,68,4,5,21
0,1,51,1.66,87,0,1,31
1,1,61,1.63,89,6,6,23
0,0,52,1.92,80,2,5,47
1,2,20,1.71,92,2,0,48
0,1,61,1.95,98,2,0,16
0,0,30,1.67,73,2,5,19
0,0,37,2.04,60,2,4,30
1,1,58,1.56,81,1,0,68
1,2,57,1.51,81,2,2,64
0,1,58,1.56,96,3,0,2
0,1,50,1.83,89,0,3,30
1,2,23,1.62,95,4,1,66
1,2,21,1.81,62,5,5,50
0,1,71,1.69,53,6,6,51
1,1,44,1.76,110,0,0,14
0,1,41,1.61,79,4,1,63
1,2,33,1.8,64,6,0,6
1,0,28,1.88,109,4,6,40
0,2,57,1.86,109,6,0,60
1,2,55,1.79,95,4,4,56
1,2,20,1.47,61,6,0,42
1,0,43,1.7,76,2,0,15
1,1,52,1.85,55,2,0,22
1,1,63,1.83,67,1,3,53
0,2,20,1.55,54,3,5,43
1,0,48,1.73,83,3,5,48
0,0,69,1.85,63,5,1,14
1,0,51,1.94,58,5,0,43
0,2,31,1.46,74,5,6,61
1,1,50,1.98,78,0,0,60
0,0,29,1.64,58,0,0,64
1,1,59,2,104,5,4,4
0,0,57,1.75,80,0,4,43
1,1,47,1.85,109,5,1,30
0,0,33,2.04,96,2,5,5
1,0,61,1.51,106,1,6,41
1,1,35,1.47,71,1,0,14
0,2,45,1.49,55,0,3,57
0,2,58,1.8,53,1,6,60
1,1,72,1.52,87,6,4,54
1,1,35,1.68,80,0,3,11
0,1,38,1.47,103,2,4,40
1,0,32,1.71,103,6,6,21
0,2,38,1.55,56,4,5,68
0,1,32,2.05,83,4,0,25
1,2,56,2.04,87,3,5,47
1,1,20,1.79,56,3,6,61
1,2,63,1.91,96,4,1,14
1,2,52,1.94,76,1,2,59
0,2,38,1.67,81,6,5,10
0,0,33,1.86,68,1,4,31
0,0,40,1.49,104,4,2,29
0,2,70,1.83,96,2,0,54
0,2,22,1.53,105,1,1,45
0,0,49,1.9,90,6,1,39
1,1,34,1.52,54,4,4,11
1,2,41,1.71,67,1,5,8
1,0,65,1.62,80,4,0,61
0,2,39,1.84,106,6,6,19
1,0,39,1.63,82,5,1,6
0,0,72,1.59,87,3,1,16
1,2,52,1.5,99,4,2,68
0,0,44,1.72,58,0,0,61
0,0,64,1.48,92,5,6,42
1,1,55,1.83,91,1,0,12
0,1,50,1.94,83,1,5,4
1,0,61,1.65,58,5,1,3
0,0,44,2.04,63,6,0,42
0,1,35,1.7,55,3,6,36
1,1,41,1.55,71,4,2,68
0,0,20,2.01,93,2,0,27
0,2,49,1.58,65,5,4,32
1,2,64,1.8,71,2,3,34
0,1,29,1.5,74,0,2,3
1,1,29,1.8,89,4,2,23
0,0,21,1.74,110,4,0,21
1,0,51,1.53,74,0,2,10
0,0,20,2,104,3,5,20
1,1,42,2.01,81,5,3,46
0,2,63,2.03,54,5,2,11
1,2,41,1.93,106,1,0,25
0,2,36,2.04,71,1,1,45
1,2,71,1.47,88,5,1,57
0,2,62,1.98,79,3,0,63
1,0,28,1.9,87,5,4,23
1,0,35,1.59,51,3,5,67
1,0,37,2.04,73,3,4,34
0,2,23,2.01,109,1,6,41
1,0,47,2.01,73,1,0,14
1,0,37,1.76,96,0,0,65
1,1,47,1.9,64,2,5,8
0,0,39,1.55,65,6,5,8
1,2,25,1.66,81,2,6,67
1,0,49,1.64,54,3,0,27
1,2,28,2.03,61,4,5,26
1,0,44,1.73,96,5,3,29
1,0,47,1.79,51,1,6,9
0,1,27,1.93,100,1,3,61
0,1,64,1.55,82,3,0,60
0,0,60,1.94,92,4,5,41
0,2,70,1.85,95,6,1,23
0,1,26,2.04,51,6,0,39
0,0,63,1.5,89,5,4,59
1,2,40,1.63,70,1,2,30
1,2,51,1.61,78,3,3,47
0,2,63,1.75,79,0,2,37
0,2,22,1.71,67,3,5,44
0,1,63,1.54,96,6,5,40
0,1,54,1.55,52,5,2,24
1,0,72,2.04,109,3,1,4
1,0,37,1.61,60,5,2,55
0,2,34,1.94,60,1,1,11
1,2,53,1.67,73,2,1,0
1,1,56,1.68,88,2,5,35
1,0,38,1.5,50,2,4,54
1,1,46,1.67,51,4,4,46
1,0,22,1.69,109,5,0,23
0,0,63,1.77,89,3,6,54
0,0,71,1.79,55,5,4,62
1,1,20,1.94,65,2,6,42
1,2,60,1.56,83,2,0,65
1,2,56,2.04,88,3,1,64
1,1,24,1.45,109,0,4,40
1,2,47,2.01,104,4,0,61
1,1,43,1.85,66,0,0,56
1,1,51,2.02,99,6,2,44
1,2,55,1.59,109,0,3,1
0,2,25,1.64,92,2,5,48
1,1,74,1.78,67,2,2,62
1,0,61,1.54,52,2,0,11
1,2,61,1.84,72,0,2,51
0,0,32,1.84,59,5,2,21
0,1,53,2.01,75,2,5,55
1,0,45,1.77,58,6,4,67
0,0,37,1.71,73,2,2,20
1,0,65,1.77,68,3,1,43
0,2,41,1.93,94,1,2,49
0,2,44,1.59,85,0,1,2
1,1,23,1.85,71,6,1,6
0,1,30,1.49,91,5,1,42
1,1,31,1.67,64,5,4,22
0,0,31,1.92,81,4,5,35
1,1,73,1.56,97,2,3,55
1,1,62,1.81,104,6,3,30
1,1,31,1.96,55,5,1,25
1,2,36,2.03,55,6,3,67
1,1,62,1.95,109,6,6,59
0,2,70,1.78,73,6,0,51
1,1,72,2.03,100,4,4,13
0,1,57,1.92,77,6,6,64
0,2,39,1.73,103,1,1,16
1,1,66,1.74,79,5,1,33
1,2,30,1.59,69,1,4,48
1,1,22,1.97,97,2,2,12
0,1,71,1.95,56,1,3,24
0,2,29,1.67,83,5,2,28
1,1,62,1.93,89,6,2,41
1,1,44,1.62,74,5,5,29
1,1,44,1.9,68,1,4,51
1,1,29,1.96,81,5,5,55
1,1,36,2.02,86,2,6,66
1,2,70,1.59,98,1,6,43
1,1,64,1.57,88,4,5,58
1,0,38,1.81,100,3,3,52
1,2,34,2.02,110,6,1,24
0,1,68,1.91,90,4,5,33
0,0,22,1.97,93,2,1,42
0,0,53,2.04,59,1,3,44
0,1,56,1.59,92,6,0,7
0,1,33,1.93,88,4,6,9
1,1,40,1.78,65,1,0,9
0,1,68,1.46,57,1,2,2
1,1,73,1.93,68,4,1,25
0,1,50,1.77,77,5,2,52
0,2,29,1.93,96,2,5,3
1,0,73,2.05,60,0,6,24
0,1,36,1.85,85,1,1,23
1,0,49,1.81,93,6,0,9
1,1,31,1.85,99,4,3,31
0,1,43,1.75,102,0,1,30
1,2,39,1.62,84,0,2,56
1,2,63,1.63,77,0,2,14
1,1,59,1.82,106,2,5,47
0,1,46,1.71,110,0,2,65
0,0,26,1.96,78,6,3,15
1,0,19,1.57,87,0,0,52
1,2,34,1.62,80,4,2,43
1,1,54,1.98,50,4,4,28
1,0,69,1.45,78,0,3,62
0,0,22,1.51,76,0,1,35
1,1,57,1.91,59,3,5,1
1,0,46,1.61,98,1,4,23
1,2,63,2,107,1,3,53
0,0,57,2.05,71,3,1,55
1,0,44,1.46,96,3,1,32
1,1,67,1.52,93,4,0,66
1,2,60,1.82,50,6,4,37
1,1,65,1.51,56,6,1,67
1,0,64,1.91,84,1,1,18
1,2,68,1.74,105,5,2,55
1,0,22,1.74,71,2,1,6
1,1,73,1.66,84,3,5,66
1,1,43,1.45,106,0,2,61
0,2,39,1.8,80,3,5,68
0,0,50,1.72,52,0,6,40
0,0,19,1.88,101,4,4,19
1,0,57,2.03,101,6,5,13
1,1,31,2.05,90,2,5,40
0,2,70,1.52,60,4,5,54
1,1,37,1.57,55,5,6,4
1,2,30,1.91,71,0,2,5
1,1,72,2.04,68,5,1,12
1,1,52,1.89,108,6,3,61
1,0,58,1.99,61,5,5,30
0,1,51,1.71,96,4,5,58
0,2,58,1.82,86,2,1,21
0,2,68,1.87,50,5,6,50
1,1,24,1.6,54,3,5,9
0,2,32,1.88,106,3,2,53
1,2,26,1.79,95,5,2,57
0,1,50,1.8,67,2,2,48
1,0,57,1.67,104,6,5,52
0,0,26,1.47,79,5,3,24
0,0,74,1.45,70,6,4,50
1,1,50,1.45,80,5,4,61
1,0,44,1.98,96,0,0,4
0,2,42,1.49,63,3,6,59
1,0,30,1.45,94,6,4,54
0,2,49,1.91,71,0,6,10
0,1,62,1.48,83,0,0,16
1,2,39,1.91,62,4,3,8
1,2,73,1.83,103,2,6,3
0,2,49,1.87,65,6,1,12
0,2,70,2.05,57,3,3,54
0,2,41,1.66,53,3,0,48
1,1,19,1.87,52,3,4,16
0,1,53,1.83,74,1,1,23
0,2,38,2.03,61,5,6,61
0,1,45,1.47,78,4,2,53
0,1,32,1.83,81,1,4,48
1,0,52,1.77,63,2,3,51
0,2,65,1.95,74,5,2,16
0,2,32,1.64,108,1,4,61
1,0,41,1.68,75,1,4,34
1,1,70,1.75,105,4,1,31
0,1,35,1.71,58,5,2,65
0,0,39,1.83,57,5,3,27
1,0,64,1.91,74,4,3,19
0,0,55,1.64,107,1,3,10
0,0,20,1.68,80,6,1,7
1,0,22,1.89,82,5,6,5
0,0,73,1.85,106,4,4,32
1,1,30,1.5,107,0,5,24
0,2,20,1.96,87,6,6,27
0,0,40,1.52,62,3,4,57
0,2,45,1.64,106,5,4,7
0,0,42,1.88,55,2,4,27
0,1,60,2.04,69,1,5,17
0,1,46,1.84,53,2,5,6
0,2,51,1.71,66,1,0,12
0,0,64,1.84,72,1,3,17
1,1,58,1.49,102,0,0,32
1,1,68,1.63,100,1,5,53
0,1,74,1.5,95,2,3,44
1,0,71,1.51,57,2,0,26
1,0,48,1.59,87,5,4,20
1,0,69,1.58,99,2,4,61
0,2,41,2.05,74,6,3,24
1,1,67,1.86,65,2,5,14
1,1,25,1.59,110,4,2,25
0,2,72,1.69,54,5,2,16
0,0,33,1.67,71,0,2,30
1,0,65,1.55,60,3,3,2
0,2,39,1.81,88,0,2,38
0,1,23,1.89,80,1,2,59
1,1,50,2.02,61,1,6,35
0,2,73,1.93,100,4,2,30
1,2,51,2.04,63,1,6,20
0,1,55,1.53,75,3,4,16
0,1,40,1.57,52,5,2,63
0,1,35,1.68,68,4,4,67
0,0,41,1.92,69,5,5,40
1,2,73,1.48,76,6,0,10
1,1,65,1.93,102,1,3,12
0,0,20,2.04,84,4,6,39
0,1,50,1.78,56,3,3,57
1,0,28,1.59,52,3,5,21
1,2,30,1.76,57,0,6,30
1,1,36,1.61,64,3,2,44
1,2,69,1.85,63,0,4,42
1,1,68,1.74,62,2,4,24
1,0,68,1.8,55,4,5,5
1,1,29,1.83,77,3,1,21
0,1,35,1.89,50,6,5,2
1,1,50,2.05,84,4,2,62
0,2,32,1.63,81,4,0,65
1,2,43,1.66,89,2,5,34
0,1,73,1.75,77,5,1,40
0,0,72,2.04,55,3,6,3
1,1,51,1.49,83,2,2,48
0,2,52,1.73,66,1,0,51
1,1,67,1.62,79,3,6,3
1,2,53,1.48,84,2,2,21
0,0,46,1.47,108,0,1,54
0,0,52,1.75,57,0,3,17
1,2,22,1.92,96,6,2,28
0,1,44,1.76,58,0,2,59
0,0,36,1.61,70,3,0,19
1,2,64,2,55,2,6,5
0,1,63,1.97,106,5,3,33
1,1,72,1.95,68,5,3,31
1,1,51,1.73,67,4,2,49
1,2,46,1.49,71,6,4,15
1,0,47,2,84,5,3,39
0,2,58,1.73,102,2,1,44
1,2,34,1.5,110,3,2,4
1,2,72,1.58,55,3,0,37
1,2,31,1.95,76,0,4,1
1,2,37,1.78,71,1,5,6
0,0,34,1.69,54,4,2,62
0,1,70,1.62,107,4,0,23
0,2,28,1.46,93,2,6,48
