gender,ethnicity,age,height,weight,hair_color,eye_color,country
Male,White,22,1.53,69,Red,Green,44
Male,Black,29,1.69,62,Brown,Amber,57
Male,White,73,2,58,Blond,Amber,58
Female,Asian,30,1.7,77,Blond,Amber,16
Female,White,59,1.46,65,Auburn,Blue,34
Male,Black,69,1.7,83,Gray,Violet,1
Male,Black,34,1.47,88,Black,Green,54
Female,Black,54,1.66,105,Black,Green,17
Male,Black,63,1.52,59,Auburn,Hazel,3
Male,White,63,1.85,93,White,Hazel,62
Male,Asian,47,1.98,52,Red,Amber,14
Female,White,35,1.81,88,Black,Amber,16
Female,White,43,1.89,71,Red,Hazel,31
Female,White,29,1.87,109,White,Brown,44
Male,Asian,38,1.79,55,Black,Amber,16
Male,White,42,2.04,79,Auburn,Blue,9
Female,Asian,54,1.77,75,Brown,Amber,39
Female,White,26,1.86,60,Black,Blue,30
Female,White,22,1.55,84,Red,Blue,61
Male,Asian,49,1.74,70,Gray,Amber,20
Male,White,59,1.88,61,Red,Amber,34
Male,White,59,1.59,85,Black,Green,44
Female,White,45,1.87,105,Black,Violet,36
Male,Asian,32,1.85,105,Auburn,Hazel,69
Male,White,69,1.84,54,Auburn,Brown,68
Male,White,27,1.61,72,Gray,Blue,10
Female,Asian,24,1.47,54,Black,Hazel,17
Female,Asian,71,2.05,81,Brown,Brown,30
Female,White,69,1.85,66,White,Violet,16
Female,Black,45,2.03,106,Black,Blue,32
Male,Black,21,1.86,86,Brown,Blue,3
Female,Asian,43,1.91,63,Gray,Gray,4
Female,White,71,1.99,70,White,Hazel,67
Male,Black,22,1.48,106,Black,Amber,45
Female,White,65,1.85,104,Red,Hazel,13
Female,Asian,22,1.61,106,White,Blue,8
Female,White,46,2,79,White,Amber,23
Male,Black,40,1.74,69,Brown,Blue,21
Male,Black,21,1.64,62,Brown,Hazel,43
Female,Black,68,1.9,97,Gray,Violet,58
Male,Asian,35,1.52,68,Brown,Brown,18
Male,White,44,2,90,Red,Gray,16
Female,White,34,1.74,69,Red,Violet,19
Male,Black,42,2.04,109,Red,Amber,39
Male,White,42,1.65,75,Red,Violet,6
Male,White,44,1.48,106,Red,Blue,22
Male,White,67,1.88,60,Blond,Green,15
Male,White,27,1.87,76,Black,Blue,69
Female,Asian,22,1.73,108,Red,Gray,13
Male,Asian,38,1.7,86,Brown,Violet,68
Male,White,54,1.84,76,Brown,Hazel,14
Male,Asian,20,1.68,98,Black,Green,41
Female,White,39,1.96,109,White,Hazel,44
Male,White,31,1.64,89,White,Violet,47
Female,White,49,1.67,91,Red,Brown,13
Male,White,24,2,97,Brown,Gray,15
Female,Black,25,2,71,Auburn,Gray,40
Male,White,26,1.66,88,Brown,Hazel,56
Male,White,30,1.76,54,Black,Violet,2
Female,Black,39,2.05,101,Red,Hazel,26
Male,White,40,1.92,53,Blond,Blue,10
Male,White,22,1.51,80,White,Gray,50
Female,Black,72,1.59,58,White,Brown,31
Male,Black,23,1.89,50,White,Green,17
Male,White,22,1.57,50,Auburn,Hazel,7
Male,Black,36,1.54,83,Blond,Violet,11
Male,Black,53,1.55,54,Auburn,Blue,24
Female,White,39,1.9,86,Black,Amber,60
Male,Asian,70,1.7,61,Black,Brown,50
Male,Black,51,1.8,54,Gray,Hazel,22
Male,White,35,1.66,50,Brown,Blue,24
Male,Asian,62,1.78,77,Brown,Green,27
Male,Asian,69,1.91,62,Auburn,Brown,54
Male,Asian,27,1.93,53,Red,Gray,49
Male,Black,54,2.02,95,White,Amber,55
Male,Black,57,1.61,60,Red,Amber,59
Female,White,26,1.96,98,Auburn,Amber,49
Male,Asian,48,1.55,98,Black,Violet,6
Male,Black,38,1.55,88,Auburn,Violet,4
Female,Asian,28,1.74,108,Gray,Amber,17
Female,Asian,74,1.86,84,White,Brown,66
Male,White,53,1.78,84,Black,Gray,29
Female,Black,41,1.52,90,Black,Blue,40
Female,White,20,1.79,95,Red,Violet,42
Male,White,25,1.87,93,Blond,Green,31
Male,Black,74,1.63,76,Red,Amber,43
Female,Black,54,1.55,66,Brown,Green,33
Female,Asian,55,1.57,95,Gray,Hazel,5
Female,Black,63,1.81,50,Black,Gray,18
Male,Black,23,2.04,65,Blond,Gray,37
Male,Asian,61,2.05,69,Brown,Gray,31
Female,Black,54,1.51,99,Brown,Brown,2
Male,White,59,1.96,87,Black,Hazel,34
Male,Black,63,1.89,50,Red,Hazel,68
Female,White,59,1.71,78,Brown,Gray,24
Male,Black,45,1.65,61,White,Green,19
Female,White,20,1.69,102,Red,Gray,12
Male,Asian,29,1.71,103,Auburn,Blue,58
Male,Black,45,1.72,56,Blond,Gray,34
Female,Asian,60,1.58,62,Auburn,Brown,2
Female,Asian,60,1.78,66,White,Hazel,28
Female,Black,46,1.65,79,Gray,Gray,53
Female,Asian,59,2.02,93,Auburn,Green,9
Male,White,52,1.57,73,Blond,Violet,62
Male,Black,29,1.97,98,Gray,Blue,14
Male,Black,74,1.88,110,White,Amber,36
Female,Black,37,1.87,67,Red,Violet,26
Female,Asian,40,1.66,82,Blond,Green,59
Female,White,26,1.85,55,Auburn,Green,29
Male,White,70,1.54,78,Gray,Hazel,33
Male,Asian,51,1.89,84,White,Gray,58
Male,White,27,1.56,58,Gray,Blue,46
Female,Black,55,2.05,59,Gray,Blue,34
Male,Asian,56,1.75,91,Gray,Amber,5
Male,White,49,1.86,54,Brown,Gray,57
Female,Asian,46,1.99,85,Brown,Blue,26
Female,White,71,1.57,104,Auburn,Brown,37
Male,Asian,20,1.46,56,Red,Gray,53
Female,Asian,44,1.74,97,Black,Brown,14
Male,White,56,2.01,73,Brown,Blue,34
Male,Asian,28,1.69,61,Blond,Amber,33
Male,Black,57,1.89,73,Red,Violet,7
Female,Black,52,1.62,54,Blond,Violet,2
Male,White,19,1.99,91,Gray,Green,59
Female,White,62,2.05,71,Blond,Amber,17
Female,Black,49,1.63,51,Brown,Gray,39
Female,White,74,1.82,51,Gray,Green,6
Male,White,47,1.94,62,Gray,Green,41
Female,White,50,1.81,51,Black,Green,54
Female,White,21,1.5,107,Brown,Brown,41
Male,White,20,1.67,101,Red,Hazel,22
Female,Asian,73,1.48,110,Blond,Blue,68
Male,Asian,61,2,62,Auburn,Violet,37
Female,White,19,1.88,84,Gray,Hazel,42
Male,White,33,1.85,90,Gray,Gray,54
Male,Asian,71,1.82,55,Gray,Hazel,43
Male,Black,29,1.69,86,Red,Amber,64
Male,Asian,46,1.82,92,Brown,Violet,50
Male,Asian,54,2,54,Brown,Green,45
Male,Black,67,1.65,108,Brown,Blue,48
Female,White,31,1.61,89,Blond,Hazel,46
Female,White,36,2.05,54,Black,Blue,28
Male,Asian,23,2,50,Auburn,Green,69
Female,Black,34,1.51,106,Red,Brown,22
Female,White,49,2.05,50,White,Blue,62
Female,Asian,20,2.02,95,Blond,Hazel,8
Female,Black,49,1.84,74,Auburn,Green,29
Male,Asian,73,1.47,67,Auburn,Gray,9
Male,Black,69,1.56,86,Gray,Blue,20
Female,Black,53,1.85,75,Gray,Hazel,15
Female,White,69,1.67,87,Black,Green,64
Male,Asian,50,1.58,50,Black,Gray,31
Female,Asian,61,1.87,102,Brown,Hazel,27
Female,White,51,2.04,82,Red,Violet,25
Male,Black,61,1.49,52,Gray,Green,14
Female,Black,30,1.56,92,Red,Amber,1
Female,White,47,1.59,51,Black,Hazel,13
Female,White,54,1.55,99,White,Amber,49
Male,Black,26,1.5,85,Blond,Gray,28
Female,White,70,1.5,86,White,Amber,63
Male,Black,24,1.61,102,Black,Green,6
Male,Asian,62,1.67,101,White,Hazel,29
Female,White,44,1.45,102,Auburn,Hazel,9
Female,Asian,28,1.71,75,Red,Violet,6
Female,Asian,29,1.56,67,Brown,Amber,64
Female,Black,42,1.85,96,Gray,Gray,61
Female,White,69,1.94,109,Black,Violet,62
Male,White,47,1.94,65,Gray,Violet,64
Female,Asian,47,2.02,93,Blond,Green,1
Female,White,32,1.47,69,Auburn,Green,13
Male,White,52,1.6,93,Auburn,Amber,47
Female,Black,68,2.02,99,Auburn,Brown,18
Male,Black,22,1.73,70,Blond,Brown,36
Male,Black,49,1.97,52,Red,Blue,62
Male,Asian,21,1.89,106,Red,Brown,41
Male,Asian,56,1.51,82,Blond,Gray,60
Female,Black,29,1.62,106,Gray,Violet,37
Male,White,54,1.57,95,Gray,Hazel,18
Male,White,25,1.59,86,Blond,Hazel,23
Male,Black,68,1.82,97,Red,Brown,21
Female,Black,47,1.83,86,Blond,Hazel,50
Female,Black,25,1.52,52,Red,Brown,48
Male,Asian,23,1.64,85,Red,Green,63
Female,Asian,65,1.53,59,Blond,Violet,43
Male,Asian,47,1.94,77,Brown,Amber,37
Female,Black,31,1.72,77,Red,Brown,45
Male,Black,38,1.86,55,Brown,Green,60
Male,White,34,1.71,94,White,Gray,23
Male,Black,57,1.78,110,Red,Gray,2
Male,Asian,25,1.49,76,Blond,Violet,33
Female,Asian,60,1.72,105,Brown,Violet,9
Female,White,26,1.8,54,White,Violet,64
Male,White,60,1.89,62,Red,Gray,56
Female,Asian,29,1.94,80,Red,Green,28
Female,Asian,41,1.92,56,Red,Green,10
Female,Asian,49,1.9,110,Black,Gray,21
Male,White,68,1.49,80,Auburn,Hazel,12
Male,White,35,2.02,98,Black,Hazel,27
Male,Black,69,1.93,92,Blond,Blue,42
Female,Black,30,1.94,70,Brown,Green,68
Female,Asian,22,1.86,54,White,Amber,37
Female,White,69,1.72,95,White,Blue,52
Male,White,45,1.69,85,Gray,Gray,6
Male,Black,42,1.59,53,Brown,Hazel,11
Male,White,33,1.76,60,Gray,Gray,49
Male,White,21,1.5,98,Blond,Gray,12
Female,Asian,50,1.97,52,Brown,Blue,26
Female,Asian,20,1.51,66,Red,Brown,55
Male,Asian,38,1.58,102,Red,Hazel,15
Female,White,35,1.92,58,White,Green,33
Female,Black,35,1.73,51,Gray,Violet,3
Female,Asian,29,1.98,99,Blond,Brown,21
Male,Black,31,1.48,75,Gray,Green,46
Male,Asian,24,1.74,91,Auburn,Hazel,61
Male,Asian,31,1.75,86,Blond,Brown,25
Female,White,49,1.65,105,Red,Brown,22
Male,White,63,1.57,70,Black,Brown,24
Male,Black,60,1.86,61,Auburn,Brown,5
Female,Black,67,1.48,79,Brown,Blue,18
Male,White,39,1.62,99,Black,Hazel,32
Female,White,68,1.52,73,Auburn,Hazel,10
Male,White,30,1.62,73,Black,Brown,49
Female,White,24,1.75,56,Auburn,Blue,50
Male,White,42,1.91,52,Black,Gray,36
Male,Asian,51,1.81,99,Auburn,Amber,47
Male,Black,58,1.58,62,Blond,Green,50
Male,White,27,1.53,77,Black,Hazel,41
Male,Asian,69,1.96,70,Black,Blue,63
Male,White,70,1.86,96,Black,Brown,56
Female,Asian,36,2.04,80,Auburn,Brown,33
Male,Asian,40,1.73,66,White,Amber,61
Female,Asian,41,1.78,108,Auburn,Brown,67
Female,White,32,1.75,77,White,Violet,46
Female,Black,62,1.87,98,Black,Brown,18
Male,White,39,1.56,94,White,Violet,14
Female,Black,64,1.46,59,White,Violet,45
Male,Black,26,1.9,69,Red,Amber,55
Male,Black,57,1.85,71,White,Hazel,63
Female,Black,38,1.95,65,Brown,Gray,37
Female,Black,71,1.78,58,Black,Violet,58
Male,Black,63,1.64,76,White,Blue,67
Male,Black,59,1.47,72,Blond,Hazel,34
Female,Asian,50,1.72,68,Black,Hazel,20
Male,White,40,1.72,54,Auburn,Green,26
Female,Black,63,1.97,61,White,Blue,8
Male,Asian,51,1.58,63,Gray,Violet,9
Male,Black,48,1.79,73,Brown,Gray,51
Female,Asian,30,1.76,54,Brown,Green,40
Female,Black,55,1.8,66,White,Green,3
Male,Black,59,2,75,Gray,Brown,60
Male,Black,29,1.85,104,Brown,Blue,37
Female,White,70,1.88,83,Auburn,Green,51
Female,White,22,1.95,59,Black,Amber,45
Male,Black,25,1.86,94,White,Violet,6
Male,Black,61,2.04,99,Red,Blue,62
Female,White,25,1.56,67,Brown,Gray,56
Female,Black,56,1.65,82,White,Gray,30
Female,White,67,1.9,50,White,Brown,19
Male,White,30,1.86,64,White,Gray,40
Female,Black,22,1.91,86,Red,Green,62
Male,Black,22,1.98,98,Blond,Hazel,10
Male,Asian,47,1.81,93,White,Brown,64
Male,Asian,70,1.95,98,Gray,Brown,41
Male,White,72,1.52,81,Black,Green,47
Male,Asian,47,1.69,93,Blond,Gray,6
Female,Asian,29,1.93,58,Blond,Blue,58
Male,Black,27,2.05,55,Black,Violet,4
Female,Black,24,1.88,66,Blond,Amber,58
Male,Asian,74,1.48,91,Brown,Blue,56
Female,Asian,22,1.79,104,White,Amber,47
Female,White,53,2.04,98,Black,Green,9
Female,White,49,1.49,72,Gray,Blue,62
Female,Black,21,1.96,98,Blond,Blue,65
Female,Asian,32,1.71,79,Black,Hazel,4
Female,Black,68,1.47,82,Red,Amber,66
Female,Black,42,1.77,89,Brown,Green,4
Female,Black,64,1.82,64,Brown,Brown,46
Male,White,36,1.97,75,Auburn,Amber,56
Male,White,63,1.8,77,Blond,Hazel,52
Female,Asian,72,1.93,60,Black,Hazel,56
Male,White,50,1.8,104,White,Gray,49
Male,White,43,1.81,58,Gray,Gray,46
Female,White,71,1.78,73,Auburn,Green,34
Female,White,26,1.89,98,White,Hazel,68
Female,Asian,54,1.72,99,Auburn,Green,11
Female,Asian,70,2,67,Blond,Brown,59
Female,Asian,73,1.45,74,Black,Blue,61
Male,White,30,1.79,93,Blond,Gray,62
Female,Black,35,1.72,61,Black,Brown,26
Female,Asian,27,1.68,58,Auburn,Hazel,47
Female,White,52,1.8,66,Black,Gray,68
Male,Asian,20,1.57,71,Blond,Violet,25
Male,Asian,58,2.02,92,Auburn,Green,50
Male,Asian,61,2.05,68,Black,Brown,58
Male,Asian,58,1.9,67,Auburn,Brown,5
Female,White,38,1.77,94,Black,Brown,68
Female,Asian,28,1.5,51,Red,Amber,20
Male,Black,72,1.86,102,Black,Hazel,33
Female,Black,36,1.67,107,Red,Brown,24
Male,Black,72,1.69,52,Blond,Violet,47
Female,Black,57,2.02,69,Auburn,Green,15
Male,White,64,1.9,108,White,Brown,7
Female,Asian,73,1.89,68,Red,Amber,67
Male,Black,31,2.02,78,Blond,Amber,15
Male,Asian,64,2,68,Brown,Brown,43
Female,Black,72,1.91,66,Gray,Violet,42
Male,Asian,47,1.79,79,Blond,Amber,14
Female,Asian,49,1.87,59,White,Brown,58
Female,Asian,60,1.78,55,Auburn,Violet,35
Male,Black,27,1.5,87,Red,Amber,65
Female,Black,44,1.6,61,Black,Gray,8
Male,Asian,21,1.93,89,Black,Violet,65
Male,Black,29,1.55,55,White,Green,43
Male,Asian,55,1.84,88,Black,Violet,27
Male,White,51,1.6,84,Blond,Green,40
Female,Black,50,1.6,95,Brown,Blue,33
Female,Black,60,1.49,95,Auburn,Green,31
Female,Asian,58,1.96,104,Brown,Green,33
Male,Black,74,1.7,97,White,Green,40
Female,Asian,25,1.94,77,Auburn,Gray,40
Male,Asian,21,1.49,97,Red,Brown,34
Male,Black,38,1.45,69,Blond,Blue,43
Male,Black,39,1.69,81,Gray,Hazel,9
Female,Asian,21,1.45,54,Blond,Blue,5
Female,Asian,24,1.75,63,Red,Amber,47
Female,Asian,61,1.85,101,Red,Green,62
Female,Black,30,1.58,67,Red,Amber,36
Female,Asian,53,2.02,107,Auburn,Amber,7
Female,White,67,1.9,59,Blond,Violet,52
Male,White,62,1.56,88,Brown,Gray,54
Male,Asian,25,2.03,79,White,Amber,19
Female,Asian,53,1.66,88,Black,Amber,47
Female,Black,61,2.03,72,Gray,Brown,49
Female,Black,65,1.98,75,Auburn,Brown,17
Male,Asian,43,1.89,81,Black,Blue,33
Female,Black,50,1.66,106,Black,Gray,57
Female,White,33,1.63,95,Auburn,Blue,41
Female,White,66,1.77,60,Black,Hazel,49
Male,Asian,21,1.67,91,Auburn,Blue,24
Male,Black,65,1.99,107,Gray,Blue,50
Female,Black,50,1.95,95,Black,Blue,62
Female,Asian,29,2.02,110,Auburn,Green,56
Male,Black,45,1.8,78,Auburn,Green,10
Male,Asian,43,1.81,90,White,Gray,24
Female,Black,44,1.84,63,Blond,Hazel,8
Male,Asian,21,1.52,74,Black,Hazel,3
Female,White,69,1.53,96,Red,Green,69
Male,White,56,1.52,54,Blond,Violet,23
Female,Black,59,2.01,78,White,Amber,37
Female,Asian,34,1.77,110,Black,Brown,54
Female,Asian,23,1.9,51,White,Blue,16
Male,Asian,67,1.89,76,Gray,Green,18
Female,Black,71,2.05,52,Auburn,Violet,60
Female,Black,44,1.66,63,Red,Amber,64
Female,Black,36,1.83,106,Brown,Green,19
Male,Black,52,1.71,100,Auburn,Amber,47
Male,Black,67,1.83,56,Brown,Amber,44
Male,Asian,63,1.46,104,Black,Violet,49
Female,Asian,20,1.46,99,Black,Green,67
Male,Black,65,1.57,60,Auburn,Brown,22
Male,Black,50,1.52,78,Auburn,Amber,5
Female,White,52,1.8,92,Brown,Gray,22
Male,Black,57,1.97,74,White,Violet,6
Female,White,65,1.87,98,Brown,Amber,18
Male,White,72,1.72,88,Red,Amber,22
Male,Asian,28,1.5,82,Brown,Blue,52
Female,Black,61,1.53,71,Auburn,Green,34
Female,White,27,2.03,50,White,Blue,1
Female,White,37,1.88,53,Gray,Hazel,12
Male,Black,70,1.94,52,Auburn,Hazel,5
Male,Asian,72,1.84,51,Gray,Amber,24
Female,Asian,65,2.03,63,Red,Hazel,68
Male,White,46,2.02,72,Brown,Violet,17
Male,White,45,2,69,Blond,Hazel,1
Male,Asian,56,1.58,53,Brown,Blue,15
Male,Asian,35,1.64,57,Gray,Hazel,17
Female,White,72,2.03,87,Brown,Violet,37
Male,Asian,63,2.01,57,White,Amber,18
Male,Asian,22,1.79,100,White,Blue,48
Female,White,19,1.66,81,Brown,Gray,36
Male,Black,49,1.6,73,Blond,Gray,43
Female,Black,21,1.74,65,Red,Blue,58
Female,Black,63,1.83,92,Gray,Violet,61
Female,Asian,28,1.55,98,Black,Amber,65
Female,White,29,1.8,82,Red,Violet,15
Male,Asian,19,1.49,71,Brown,Violet,46
Male,White,20,2.04,91,Gray,Violet,11
Male,White,31,1.97,50,Brown,Hazel,58
Female,Asian,37,1.71,76,Auburn,Amber,38
Female,White,44,1.49,99,Auburn,Amber,44
Male,Asian,54,1.46,69,Gray,Blue,14
Male,White,23,1.61,63,White,Amber,8
Male,White,56,1.94,66,White,Amber,40
Female,Black,24,1.66,109,Black,Violet,17
Female,Asian,49,1.84,107,Gray,Blue,23
Female,Black,43,1.75,110,Red,Brown,17
Male,White,36,1.98,99,White,Gray,53
Female,Black,21,1.81,96,Black,Brown,31
Female,Asian,34,2.04,59,Brown,Brown,66
Male,Black,32,1.85,63,White,Violet,52
Male,White,62,1.56,87,Auburn,Brown,26
Female,Asian,49,1.64,52,Auburn,Violet,53
Male,Black,64,1.96,51,Red,Gray,28
Male,White,29,1.7,70,White,Brown,43
Male,White,60,1.86,70,Gray,Violet,61
Male,White,59,1.96,81,Red,Amber,53
Female,Black,43,1.52,53,White,Green,43
Male,Black,73,1.47,95,Red,Brown,19
Male,Asian,27,2.03,86,Black,Green,57
Female,White,54,1.59,94,Blond,Green,12
Male,Asian,66,1.84,59,Brown,Green,68
Male,Asian,33,1.58,58,Brown,Blue,49
Female,Black,43,1.65,59,Blond,Brown,17
Female,Asian,64,2,51,Red,Amber,23
Female,Black,21,2.02,109,Auburn,Amber,68
Female,Asian,25,1.97,88,Auburn,Green,22
Male,Asian,29,1.55,67,Black,Amber,63
Male,White,52,1.55,94,Black,Gray,47
Male,Black,67,1.58,64,Blond,Amber,13
Female,White,57,1.55,53,Black,Green,20
Male,Black,43,1.48,82,Blond,Violet,33
Male,Asian,65,1.9,88,Brown,Green,48
Female,Asian,58,1.82,101,Red,Violet,54
Male,White,65,1.89,97,Blond,Green,17
Male,Asian,36,1.9,66,White,Hazel,36
Male,Black,74,1.8,58,Red,Brown,52
Female,Black,70,1.53,83,Gray,Blue,56
Male,Asian,69,2.02,54,Black,Gray,7
Male,Black,65,1.7,64,Blond,Gray,11
Male,Black,54,1.98,102,Auburn,Violet,7
Male,Black,31,1.85,69,Blond,Hazel,7
Male,Black,37,1.81,110,Auburn,Violet,7
Male,Black,71,1.88,50,White,Violet,40
Male,Black,39,1.9,71,Auburn,Hazel,9
Female,Black,53,1.86,65,Brown,Gray,53
Male,Black,27,1.46,81,Gray,Green,63
Male,Black,32,2,88,Red,Amber,12
Female,Black,45,1.94,85,Blond,Green,1
Female,Asian,20,1.59,69,Red,Amber,55
Male,Black,63,1.68,102,Blond,Blue,69
Female,Black,28,1.8,51,Auburn,Brown,5
Male,Black,21,2.05,57,Black,Brown,6
Male,Asian,31,1.71,66,Black,Hazel,30
Female,Asian,39,1.9,76,Blond,Hazel,69
Male,White,58,1.58,87,Red,Violet,38
Female,Black,21,1.94,77,Auburn,Amber,8
Male,White,54,2.05,67,Brown,Brown,29
Male,Asian,65,1.64,89,Blond,Amber,59
Female,White,59,1.47,61,White,Hazel,52
Male,White,38,1.78,51,Auburn,Brown,44
Male,Black,51,1.54,59,Black,Gray,55
Male,Asian,55,1.61,57,Gray,Brown,18
Female,Black,45,1.46,94,Black,Green,55
Male,Asian,31,1.83,74,Red,Brown,60
Female,White,36,1.76,56,White,Amber,33
Female,White,33,1.65,99,White,Blue,29
Male,Asian,54,1.77,88,Red,Violet,59
Male,Asian,74,1.49,99,Gray,Gray,10
Male,Asian,72,1.81,75,Black,Amber,17
Female,Asian,64,1.65,61,Blond,Blue,69
Male,Asian,47,1.55,52,Gray,Hazel,21
Male,Asian,33,1.65,93,Red,Green,29
Male,Black,58,1.56,92,Gray,Hazel,44
Male,Black,41,1.45,94,Auburn,Blue,25
Female,White,23,1.45,108,Black,Violet,65
Male,Asian,39,1.66,56,Gray,Green,31
Female,White,73,1.87,74,Gray,Gray,43
Female,White,42,1.83,87,White,Blue,42
Female,Black,29,1.68,88,Brown,Hazel,44
Male,White,58,1.95,94,Blond,Blue,31
Female,Asian,39,1.7,68,Blond,Violet,44
Female,Asian,27,1.9,67,Brown,Gray,55
Female,White,20,1.83,54,Blond,Hazel,31
Female,Asian,56,1.74,53,Brown,Amber,6
Male,Black,53,1.94,96,Auburn,Violet,17
Male,Black,45,1.67,63,White,Violet,11
Male,Black,68,1.8,50,Brown,Blue,40
Female,Asian,58,1.58,95,Auburn,Green,66
Male,Black,40,1.77,98,Brown,Blue,35
Male,Asian,26,1.66,86,Gray,Gray,28
Female,Black,48,1.94,63,Brown,Blue,22
Female,White,64,1.6,106,Black,Brown,44
Female,White,62,1.69,98,Black,Green,43
Female,White,72,1.77,102,White,Hazel,16
Male,Asian,46,1.85,95,White,Blue,25
Female,Asian,41,1.82,73,Black,Brown,3
Male,White,73,1.93,91,Auburn,Blue,3
Male,Asian,52,1.8,50,Blond,Violet,59
Female,Asian,20,1.84,106,Brown,Green,41
Male,White,29,1.73,64,Red,Green,5
Female,Black,49,1.78,90,Black,Brown,1
Male,White,37,1.83,51,Black,Brown,64
Female,Black,39,2.05,72,Brown,Violet,1
Male,Asian,50,1.63,104,Auburn,Blue,19
Male,White,68,1.79,72,Brown,Amber,5
Male,White,23,1.91,70,Red,Green,19
Female,Asian,30,1.78,91,Black,Gray,17
Female,White,33,2,89,Blond,Gray,58
Male,Asian,57,1.74,94,Black,Gray,52
Female,Black,36,1.88,55,Auburn,Amber,30
Female,Black,27,1.71,95,White,Violet,45
Male,Asian,22,1.84,88,Black,Gray,43
Male,White,57,1.58,53,Brown,Blue,9
Male,Black,42,1.57,66,Brown,Hazel,34
Male,Black,50,1.47,84,Brown,Amber,42
Male,Asian,41,1.91,102,Black,Hazel,5
Female,Asian,33,1.57,96,White,Violet,62
Male,Asian,64,1.58,90,Red,Gray,61
Male,White,69,1.91,91,Red,Hazel,63
Male,Asian,59,1.95,58,Brown,Brown,39
Male,Black,32,1.68,91,Red,Hazel,65
Male,Black,71,2.03,57,Blond,Blue,29
Male,Asian,62,1.61,83,Black,Hazel,41
Male,Asian,25,1.71,72,Blond,Blue,2
Male,Black,72,1.83,69,Black,Blue,21
Female,Black,31,1.71,93,Auburn,Brown,52
Female,White,55,1.92,58,Black,Brown,22
Male,White,21,1.62,102,Brown,Amber,56
Male,Asian,44,1.98,56,White,Amber,27
Male,Asian,40,1.7,59,Black,Hazel,55
Male,Black,21,1.86,51,Gray,Amber,58
Female,White,67,1.58,110,Blond,Green,5
Male,Asian,64,1.74,91,Gray,Brown,8
Male,Black,61,1.55,92,Black,Blue,32
Female,White,61,2.05,85,White,Green,23
Female,Asian,62,1.71,84,Black,Hazel,16
Male,Black,52,1.64,66,Red,Amber,17
Male,Asian,28,1.88,76,White,Amber,47
Female,Black,40,1.55,56,Brown,Blue,32
Female,White,69,1.47,105,Red,Blue,59
Female,Asian,47,1.67,55,Auburn,Brown,57
Female,Asian,40,1.53,59,Black,Amber,55
Male,Black,66,1.65,80,Red,Green,58
Female,White,72,1.85,83,Black,Amber,26
Female,Asian,50,1.9,51,Auburn,Green,60
Female,White,51,1.48,88,Gray,Hazel,61
Male,Asian,39,1.74,94,Red,Amber,45
Male,Black,46,1.68,69,Blond,Hazel,41
Male,Asian,22,1.65,105,White,Green,10
Male,White,32,1.53,75,Red,Hazel,30
Male,Black,32,1.65,81,Black,Brown,54
Female,Asian,24,1.54,64,White,Hazel,3
Female,Black,48,1.86,72,Red,Green,6
Female,White,70,1.46,78,Gray,Hazel,32
Male,White,71,1.69,89,Auburn,Hazel,19
Female,Asian,61,1.64,53,Brown,Gray,57
Female,Black,74,1.6,110,White,Green,9
Female,Black,38,1.48,51,White,Gray,63
Female,White,37,2.05,66,Black,Gray,57
Female,Asian,36,1.5,83,Black,Blue,8
Male,White,73,1.75,68,Blond,Amber,34
Female,Black,68,1.51,85,Red,Violet,64
Male,Black,36,1.78,54,Gray,Hazel,24
Female,Asian,42,1.57,82,White,Green,29
Female,White,63,1.88,86,Brown,Brown,24
Male,Black,68,1.75,71,Brown,Amber,43
Female,White,52,1.6,53,Auburn,Violet,12
Male,White,32,2.02,74,Brown,Amber,4
Female,Black,34,1.85,94,Blond,Blue,23
Male,White,71,1.55,88,Red,Violet,30
Female,Asian,53,1.56,66,Red,Violet,44
Female,Black,32,1.92,50,Blond,Gray,61
Male,Black,41,1.86,79,Black,Violet,53
Female,Black,72,1.84,54,White,Violet,33
Male,Black,29,1.51,108,White,Violet,44
Female,Black,61,1.86,62,White,Hazel,55
Male,Black,19,2.03,58,Black,Green,60
Female,Black,65,1.49,54,Auburn,Hazel,10
Female,Black,33,1.47,107,White,Violet,33
Female,White,68,1.71,87,Auburn,Blue,16
Male,White,51,1.71,51,White,Gray,59
Male,Asian,25,1.8,99,Gray,Blue,1
Female,Black,55,1.75,82,Brown,Violet,23
Female,Asian,50,1.7,104,Blond,Amber,26
Female,Black,29,1.84,60,White,Green,5
Female,White,45,1.96,93,Red,Hazel,51
Male,Black,63,1.68,78,Auburn,Violet,31
Male,White,62,1.62,90,Blond,Gray,19
Female,Asian,46,1.68,93,Gray,Blue,7
Male,Black,54,1.57,109,Blond,Hazel,6
Female,Black,36,1.69,90,Gray,Green,60
Female,White,41,1.6,61,Black,Brown,2
Female,White,41,1.71,87,Gray,Brown,61
Male,Asian,31,1.47,78,Auburn,Blue,6
Female,Black,62,1.53,73,Red,Amber,26
Male,Asian,66,1.98,85,Blond,Violet,3
Female,Black,23,1.45,53,Brown,Hazel,52
Female,White,61,1.66,69,Black,Green,53
Male,Asian,25,2.02,71,Black,Hazel,51
Female,Asian,63,1.66,94,Gray,Gray,40
Female,Asian,27,1.96,55,Blond,Violet,63
Male,White,32,1.48,69,Blond,Amber,8
Female,Asian,68,1.73,102,Brown,Violet,24
Female,Black,35,1.85,83,Auburn,Violet,8
